0.0001,0.6486,0.3341,0.0124,0.0048,,0.0002,0.3469,0.6332,0.0195,0.0001,,0.0002,0.7682,0.2078,0.0234,0.0004,,0,0.2979,0.67,0.0321,0,,0.0062,0.7759,0.2168,0.0011,0,,0.0003,0.5498,0.4375,0.0007,0.0116,,0,0.2047,0.7305,0.0648,0,,0.0025,0.5125,0.4799,0.0015,0.0036,,0.0021,0.5179,0.453,0.003,0.0238,,0,0.7722,0.2265,0.0013,0
0.0001,0.083,0.679,0.2374,0.0004,,0.0001,0.051,0.6424,0.3063,0.0001,,0,0.0646,0.7063,0.2265,0.0026,,0,0.0153,0.6034,0.3812,0,,0.0004,0.1432,0.799,0.0569,0.0005,,0,0.099,0.7741,0.1259,0.001,,0,0.0061,0.4436,0.5503,0,,0.0001,0.0912,0.8569,0.0516,0.0001,,0.0014,0.0846,0.8249,0.0891,0,,0.0001,0.1135,0.8567,0.0295,0.0003
0.0003,0.0086,0.2844,0.7067,0.0001,,0.0012,0.0084,0.1871,0.8032,0,,0,0.0354,0.2364,0.7127,0.0155,,0.0002,0.0009,0.1538,0.8452,0,,0.0015,0.0347,0.6836,0.2791,0.0011,,0,0.0079,0.5098,0.4823,0,,0,0,0.0578,0.9422,0,,0.0004,0.0128,0.6913,0.2954,0.0001,,0.0022,0.0106,0.6067,0.3803,0.0001,,0.0007,0.0256,0.6996,0.2733,0.0008
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7355,0.1298,0.1176,0.0127,0.0043,,0.7172,0.1205,0.1471,0.0141,0.0011,,0.8094,0.103,0.0619,0.0251,0.0006,,0.7099,0.1244,0.1292,0.0309,0.0056,,0.7548,0.1974,0.0407,0.0065,0.0006,,0.6317,0.1344,0.0613,0.0113,0.1613,,0.7774,0.0638,0.1108,0.0477,0.0004,,0.7441,0.1411,0.0509,0.0062,0.0577,,0.7472,0.14,0.0302,0.004,0.0785,,0.6331,0.2897,0.0739,0.0032,0
0.0026,0.9494,0.0475,0.0002,0.0002,,0.0028,0.9247,0.0722,0.0002,0,,0.0037,0.935,0.0587,0.0025,0,,0.0019,0.942,0.0551,0.001,0.0001,,0.0026,0.9889,0.0083,0.0001,0,,0.0016,0.979,0.0167,0.0002,0.0025,,0.0031,0.8684,0.1243,0.0037,0.0005,,0.0031,0.9705,0.0211,0.0001,0.0052,,0.0029,0.9848,0.0099,0.0001,0.0024,,0.0021,0.9917,0.0061,0.0001,0
0.0114,0.1674,0.7748,0.0283,0.0181,,0.0148,0.0992,0.8411,0.0377,0.0071,,0.0218,0.0948,0.8403,0.0379,0.0053,,0.006,0.1156,0.813,0.053,0.0123,,0.0143,0.3887,0.5777,0.0118,0.0074,,0.0066,0.2072,0.6756,0.0182,0.0924,,0.0149,0.0324,0.8914,0.0597,0.0017,,0.0152,0.1677,0.7262,0.0132,0.0778,,0.0173,0.2704,0.5473,0.0112,0.1538,,0.0085,0.4,0.5842,0.0073,0
0.0013,0.0001,0.0739,0.9242,0.0005,,0.0018,0,0.052,0.9462,0,,0.0036,0,0.0563,0.94,0,,0.0002,0.0001,0.0356,0.9641,0,,0.0032,0.021,0.1753,0.7913,0.0092,,0,0.0014,0.1444,0.8534,0.0009,,0.0008,0,0.024,0.9752,0,,0.0022,0.0065,0.1819,0.8063,0.003,,0.0073,0.0051,0.2228,0.7557,0.0091,,0.0029,0.0071,0.3283,0.6617,0
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3263,0.2021,0.3109,0.0777,0.0831,,0.3901,0.1224,0.3564,0.0753,0.0558,,0.4454,0.2074,0.1505,0.0925,0.1041,,0.2715,0.2797,0.3119,0.0864,0.0505,,0.347,0.4201,0.1385,0.0419,0.0526,,0.1418,0.3071,0.1368,0.0572,0.3571,,0.4284,0.0956,0.3167,0.0977,0.0616,,0.279,0.2505,0.1984,0.0362,0.2359,,0.308,0.3631,0.1252,0.0307,0.173,,0.2816,0.4383,0.2395,0.0312,0.0094
0.0197,0.8375,0.1144,0.0027,0.0257,,0.0246,0.7555,0.1959,0.0028,0.0212,,0.043,0.816,0.0733,0.0041,0.0636,,0.0074,0.8458,0.1305,0.0067,0.0095,,0.008,0.9632,0.0172,0.0008,0.0107,,0.003,0.8923,0.0222,0.0009,0.0815,,0.0434,0.603,0.2949,0.0382,0.0205,,0.0123,0.8548,0.0523,0.0006,0.0801,,0.0081,0.9292,0.0291,0.0006,0.033,,0.0091,0.9521,0.0374,0.0007,0.0007
0.0232,0.0399,0.8916,0.0151,0.0302,,0.0502,0.0251,0.8779,0.0178,0.029,,0.0773,0.0366,0.8103,0.0235,0.0523,,0.0334,0.0462,0.8731,0.0265,0.0208,,0.0536,0.2113,0.6872,0.0049,0.0429,,0.0085,0.1855,0.5878,0.0063,0.2118,,0.0698,0.0105,0.8533,0.0401,0.0262,,0.0519,0.0535,0.6417,0.0038,0.2491,,0.0459,0.0907,0.5938,0.0042,0.2654,,0.0213,0.1123,0.8545,0.0042,0.0077
0.0011,0.0047,0.0915,0.9006,0.0021,,0.0042,0.0059,0.0821,0.9049,0.0028,,0.0056,0.0068,0.0434,0.9403,0.0039,,0.0007,0.0035,0.0512,0.9428,0.0019,,0.0086,0.0207,0.1847,0.766,0.02,,0.0011,0.0121,0.1519,0.8296,0.0053,,0.0023,0.0007,0.0346,0.9601,0.0024,,0.0054,0.006,0.2331,0.7479,0.0075,,0.0154,0.0084,0.2298,0.7343,0.0122,,0.0047,0.0132,0.2718,0.7091,0.0012
0.0157,0.0649,0.2114,0.0043,0.7037,,0.0439,0.0253,0.2339,0.0033,0.6935,,0.031,0.0356,0.0893,0.0063,0.8378,,0.0138,0.0774,0.204,0.0044,0.7005,,0.0334,0.2093,0.1018,0.0016,0.6539,,0.001,0.1706,0.0144,0.0032,0.8108,,0.0343,0.0072,0.284,0.0055,0.6689,,0.0115,0.0656,0.0622,0.0002,0.8605,,0.0103,0.1631,0.0198,0,0.8068,,0.0326,0.1785,0.4796,0.0018,0.3074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6324,0.0819,0.2857,0,0,,0.6126,0.0513,0.3321,0.0038,0.0002,,0.6883,0.0075,0.2576,0.0005,0.046,,0.5747,0.1391,0.2859,0.0003,0,,0.6378,0.2947,0.067,0,0.0005,,0.5222,0.2588,0.0141,0,0.2049,,0.684,0.0041,0.3075,0,0.0044,,0.6716,0.0261,0.2286,0,0.0737,,0.684,0.1269,0.1274,0,0.0617,,0.47,0.4254,0.1045,0,0
0.0002,0.9812,0.0171,0.0014,0.0001,,0.0005,0.9381,0.049,0.0072,0.0053,,0.0006,0.9092,0.0683,0.0062,0.0158,,0.0002,0.9638,0.0189,0.0154,0.0017,,0.0001,0.9948,0.0043,0,0.0008,,0.0001,0.9882,0.0067,0.0003,0.0046,,0.0002,0.8871,0.0729,0.0373,0.0025,,0.001,0.9587,0.0272,0.0008,0.0123,,0.0004,0.9815,0.0114,0.0002,0.0064,,0.0002,0.9846,0.0142,0.0008,0.0002
0.0024,0.2757,0.6954,0.025,0.0015,,0.0041,0.1596,0.7909,0.0399,0.0055,,0.0033,0.0995,0.8594,0.0262,0.0116,,0.0021,0.2209,0.7082,0.0608,0.008,,0.004,0.4327,0.5455,0.0021,0.0157,,0.0019,0.349,0.4485,0.0022,0.1984,,0.0027,0.0765,0.8297,0.0886,0.0024,,0.0072,0.2021,0.7333,0.0062,0.0511,,0.0077,0.2748,0.6158,0.003,0.0987,,0.0048,0.4107,0.5805,0.0039,0.0002
0.0004,0.1628,0.3467,0.4898,0.0003,,0.004,0.0349,0.3415,0.6069,0.0126,,0,0.0172,0.3983,0.5572,0.0273,,0.0009,0.0396,0.2099,0.7235,0.0262,,0.0026,0.3324,0.3996,0.1249,0.1405,,0,0.231,0.5179,0.1851,0.066,,0.0003,0.0133,0.1964,0.7796,0.0105,,0.0047,0.0656,0.6088,0.2758,0.0451,,0.0051,0.1041,0.5659,0.2016,0.1233,,0.0073,0.1246,0.6038,0.2566,0.0077
0.0045,0.6433,0.0517,0.0056,0.2949,,0.0079,0.1833,0.0665,0.0198,0.7225,,0.0001,0.0722,0.0107,0,0.917,,0.0002,0.2078,0.0027,0.0006,0.7887,,0.0014,0.6613,0.0012,0,0.3361,,0,0.274,0.0129,0,0.7131,,0,0.0946,0.0841,0.059,0.7623,,0.0015,0.1908,0.026,0.0001,0.7817,,0.0014,0.3964,0.0014,0,0.6007,,0.0057,0.4317,0.1595,0.0119,0.3911
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4033,0.0079,0.4911,0.0229,0.0747,,0.4547,0.0063,0.4661,0.0474,0.0255,,0.6285,0.0001,0.252,0.0518,0.0676,,0.3705,0.0006,0.5698,0.0546,0.0045,,0.5328,0.0882,0.1516,0.0007,0.2267,,0.3361,0.0059,0.1721,0.0058,0.4801,,0.475,0,0.4115,0.0626,0.0509,,0.4699,0.0015,0.3617,0.0035,0.1634,,0.4087,0.0011,0.0774,0.0007,0.512,,0.4238,0.084,0.484,0.0071,0.0011
0.0012,0.9287,0.064,0.0015,0.0046,,0.0029,0.8881,0.0959,0.0049,0.0081,,0.0023,0.9394,0.0369,0.0012,0.0202,,0.0015,0.9183,0.0495,0.027,0.0037,,0.0019,0.9882,0.0052,0.0001,0.0045,,0.0007,0.9676,0.0157,0.0006,0.0154,,0.0019,0.873,0.0701,0.0475,0.0076,,0.0022,0.943,0.032,0.0015,0.0213,,0.0021,0.9621,0.0124,0.0001,0.0234,,0.0012,0.984,0.0116,0.0015,0.0017
0.0571,0.0413,0.7749,0.09,0.0367,,0.0856,0.0254,0.7346,0.135,0.0193,,0.1075,0.0206,0.6472,0.1659,0.0589,,0.0444,0.0178,0.7489,0.1834,0.0055,,0.1977,0.1394,0.4317,0.0094,0.2219,,0.0559,0.0364,0.4793,0.0352,0.3931,,0.0648,0.0118,0.6619,0.2404,0.0211,,0.1016,0.0276,0.6737,0.0515,0.1456,,0.1758,0.0357,0.3872,0.0115,0.3898,,0.0886,0.0935,0.7831,0.0324,0.0024
0.0163,0.0162,0.0992,0.8619,0.0063,,0.0185,0.0086,0.0575,0.9125,0.0029,,0.022,0.0037,0.0295,0.9425,0.0023,,0.0043,0.0032,0.0486,0.9434,0.0005,,0.0636,0.0897,0.0728,0.3545,0.4193,,0.0112,0.0166,0.2119,0.7055,0.0548,,0.0087,0.0047,0.0478,0.9238,0.015,,0.0428,0.0082,0.1935,0.7486,0.0068,,0.1076,0.0099,0.1921,0.5114,0.179,,0.0383,0.0144,0.2414,0.7025,0.0033
0.0126,0.1891,0.2371,0.0052,0.5561,,0.0241,0.113,0.2877,0.0163,0.5589,,0.0058,0.0807,0.1317,0,0.7818,,0.0195,0.155,0.3049,0.0235,0.4971,,0.0265,0.3146,0.0518,0.0001,0.6071,,0.0046,0.1436,0.0827,0,0.769,,0.0188,0.0749,0.3187,0.0463,0.5413,,0.0124,0.1249,0.0981,0.0006,0.7641,,0.0145,0.1425,0.0462,0,0.7969,,0.0161,0.3027,0.1783,0.0077,0.4951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2089,0.0157,0.3099,0,0.4655,,0.2811,0.0105,0.2922,0.0042,0.4121,,0.222,0.0185,0.2069,0.0005,0.5521,,0.1396,0.005,0.2181,0.0003,0.637,,0.1688,0.0497,0.1281,0.0004,0.653,,0.0962,0.0328,0.0699,0,0.8011,,0.1726,0,0.2973,0.0021,0.528,,0.1603,0.0126,0.1628,0,0.6644,,0.1675,0.0166,0.1083,0.0003,0.7073,,0.1627,0.0432,0.669,0.0034,0.1218
0.0056,0.8819,0.0977,0.0009,0.014,,0.0148,0.6388,0.3149,0.001,0.0306,,0.0176,0.8274,0.153,0.0004,0.0017,,0.0039,0.9102,0.0827,0.0013,0.0019,,0.0103,0.9547,0.0319,0,0.003,,0.0022,0.9479,0.0121,0,0.0378,,0.0338,0.5568,0.3601,0.0033,0.046,,0.0145,0.831,0.116,0.0001,0.0385,,0.0169,0.9065,0.0498,0.0001,0.0267,,0.0035,0.9786,0.0178,0,0.0001
0.0026,0.1077,0.855,0.0294,0.0054,,0.0063,0.0661,0.8829,0.0413,0.0033,,0.018,0.1004,0.8329,0.0357,0.013,,0.0054,0.0697,0.8662,0.0535,0.0052,,0.0172,0.1521,0.8166,0.009,0.0051,,0.0026,0.1767,0.758,0.012,0.0507,,0.0145,0.0404,0.8772,0.0646,0.0033,,0.0197,0.0857,0.854,0.0132,0.0274,,0.03,0.1145,0.7771,0.0079,0.0704,,0.0059,0.1618,0.8296,0.0025,0.0001
0.0001,0.0729,0.2145,0.7124,0.0001,,0.0009,0.028,0.2159,0.7552,0,,0.0012,0.075,0.2068,0.717,0,,0,0.0359,0.1638,0.8003,0,,0.0022,0.1099,0.3898,0.4979,0.0002,,0,0.146,0.2772,0.5745,0.0023,,0,0.0173,0.1639,0.8188,0,,0.0014,0.0473,0.3662,0.5839,0.0012,,0.0076,0.0748,0.4397,0.477,0.0007,,0.002,0.1132,0.5348,0.35,0
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7682,0.0504,0.1628,0.0164,0.0022,,0.7058,0.0449,0.2326,0.0164,0.0003,,0.7928,0.036,0.1394,0.0311,0.0007,,0.6725,0.1077,0.1973,0.0225,0,,0.7337,0.1749,0.0762,0.009,0.0061,,0.644,0.0494,0.0814,0.0083,0.217,,0.8005,0.0159,0.1544,0.027,0.0022,,0.7551,0.0807,0.1097,0.006,0.0485,,0.7598,0.0792,0.0694,0.0024,0.0892,,0.5708,0.3202,0.1069,0.0021,0
0.0075,0.8061,0.1613,0.0016,0.0235,,0.0066,0.6697,0.2861,0.006,0.0316,,0.0094,0.7204,0.252,0.0038,0.0144,,0.0016,0.8193,0.1585,0.0055,0.0152,,0.0051,0.8821,0.0985,0.0015,0.0128,,0.0009,0.847,0.0966,0.0003,0.0552,,0.0065,0.5145,0.3939,0.0229,0.0621,,0.0061,0.795,0.1634,0.0002,0.0353,,0.0091,0.8091,0.1446,0.0006,0.0366,,0.0015,0.9147,0.083,0,0.0008
0.0031,0.0362,0.9441,0.0149,0.0018,,0.0036,0.0172,0.9543,0.0245,0.0004,,0.0064,0.0147,0.957,0.0218,0.0001,,0.0015,0.029,0.9435,0.0258,0.0002,,0.005,0.068,0.916,0.0076,0.0034,,0.0018,0.0486,0.8521,0.0027,0.0947,,0.0044,0.0087,0.9431,0.0425,0.0014,,0.005,0.0342,0.9427,0.0044,0.0136,,0.0092,0.042,0.8927,0.0044,0.0518,,0.0032,0.1116,0.8838,0.0013,0
0,0.0005,0.1546,0.845,0,,0.0019,0.0012,0.1547,0.8423,0,,0.0001,0.0012,0.119,0.8797,0,,0,0.0034,0.103,0.8936,0,,0.0012,0.003,0.2161,0.7788,0.0009,,0,0.0055,0.2297,0.7647,0.0001,,0.0006,0,0.0935,0.9059,0,,0.0001,0.0021,0.2302,0.7676,0,,0.0025,0.0022,0.2678,0.7263,0.0012,,0.0003,0.0081,0.336,0.6556,0
       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN,,       NaN,       NaN,       NaN,       NaN,       NaN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0419,0.9581,0,0,,0,0.0201,0.9744,0.0056,0,,0,0.0913,0.884,0,0.0247,,0,0.0438,0.9562,0,0,,0,0.1675,0.8293,0,0.0033,,0,0.1317,0.5966,0,0.2718,,0,0,0.8792,0.1208,0,,0,0.0121,0.7296,0,0.2584,,0,0.1143,0.6756,0,0.2101,,0,0.1516,0.8473,0.0011,0
0.0001,0.8054,0.1916,0.0003,0.0027,,0,0.714,0.2835,0.001,0.0014,,0,0.7731,0.2208,0.0008,0.0053,,0,0.8521,0.1422,0.0025,0.0031,,0.0001,0.9379,0.0603,0.0001,0.0017,,0,0.9183,0.068,0,0.0137,,0.0001,0.5998,0.3913,0.0055,0.0034,,0.0001,0.8039,0.1814,0.0003,0.0143,,0.0003,0.902,0.0832,0.0001,0.0143,,0.0001,0.9541,0.0457,0.0001,0
